"source_path","source_root","source_state","category","copied","notes"
"prototype/package.json","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/public/assets/evidence-atlas/blueprint-folio.png","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/public/assets/evidence-atlas/cable-tray-evidence.png","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/public/assets/evidence-atlas/verified-stamp.png","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/qa-results.json","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/qa-screenshots/assignments-receipt-desktop.png","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/qa-screenshots/baseline-published-desktop.png","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/qa-screenshots/dashboard-native.png","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/qa-screenshots/external-review-accepted-desktop.png","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/qa-screenshots/field-capture-mobile.png","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/qa-screenshots/field-offline-success-mobile.png","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/qa-screenshots/field-today-mobile.png","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/qa-screenshots/invite-accepted-desktop.png","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/qa-screenshots/landing-desktop.png","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/qa-screenshots/occurrence-closed-desktop.png","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/qa-screenshots/onboarding-desktop.png","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/qa-screenshots/package-line-decisions-desktop.png","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/qa-screenshots/package-submitted-desktop.png","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/qa-screenshots/pilot-success-desktop.png","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/qa-screenshots/review-correction-approved-desktop.png","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/qa-screenshots/rules-impact-desktop.png","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/qa-screenshots/rules-impact-mobile.png","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/qa-screenshots/rules-published-desktop.png","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/qa-screenshots/team-invite-receipt-desktop.png","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/qa/verify.mjs","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/App.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/components/AppShell.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/components/Brand.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/components/FinancialRail.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/components/Status.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/components/useDialogA11y.js","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/data.js","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/main.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/pages/Assignments.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/pages/BaselineControls.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/pages/Billing.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/pages/Close.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/pages/Dashboard.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/pages/Evidence.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/pages/ExternalReview.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/pages/Field.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/pages/Invite.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/pages/Landing.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/pages/Legal.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/pages/Login.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/pages/Occurrence.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/pages/Onboarding.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/pages/PackageDetail.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/pages/Packages.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/pages/Payments.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/pages/Pilot.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/pages/ResetPassword.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/pages/Rules.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/pages/Settings.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/pages/Team.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/pages/Variations.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/pages/Work.jsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/src/styles.css","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"scripts/finalize_v29_openapi.mjs","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
"scripts/validate_package.py","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
"skills-lock.json","canonical","user_added_canonical","tooling","user_added","User-confirmed canonical tooling addition on 2026-07-30"
"supabase/.gitignore","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
"supabase/config.toml","canonical","tracked_at_base","infrastructure","inherited_from_git","Inherited in canonical from Git base"
"supabase/functions/outbox-drain/drain.test.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"supabase/functions/outbox-drain/index.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"supabase/migrations/0001_core_tenancy.sql","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"supabase/migrations/0002_audit_outbox_idempotency.sql","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"supabase/migrations/0003_roles_and_grants.sql","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"supabase/migrations/0004_rls_policies.sql","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"supabase/migrations/0005_outbox_drain_cron.sql","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"supabase/seed.sql","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
"technical/asvs-profile.csv","canonical","tracked_at_base","machine_contract","inherited_from_git","Inherited in canonical from Git base"
"technical/command-availability.csv","canonical","tracked_at_base","machine_contract","inherited_from_git","Inherited in canonical from Git base"
"technical/copy-catalog.csv","canonical","tracked_at_base","machine_contract","inherited_from_git","Inherited in canonical from Git base"
"technical/data-access-surface.csv","canonical","tracked_at_base","machine_contract","inherited_from_git","Inherited in canonical from Git base"
"technical/data-retention-catalog.csv","canonical","tracked_at_base","machine_contract","inherited_from_git","Inherited in canonical from Git base"
"technical/entitlements.csv","canonical","tracked_at_base","machine_contract","inherited_from_git","Inherited in canonical from Git base"
"technical/entity-aliases.csv","canonical","tracked_at_base","machine_contract","inherited_from_git","Inherited in canonical from Git base"
"technical/error-catalog.csv","canonical","tracked_at_base","machine_contract","inherited_from_git","Inherited in canonical from Git base"
"technical/events.csv","canonical","tracked_at_base","machine_contract","inherited_from_git","Inherited in canonical from Git base"
"technical/implementation-backlog.csv","canonical","tracked_at_base","machine_contract","inherited_from_git","Inherited in canonical from Git base"
"technical/mobile-security-profile.csv","canonical","tracked_at_base","machine_contract","inherited_from_git","Inherited in canonical from Git base"
"technical/openapi-redocly-report.txt","canonical","tracked_at_base","machine_contract","inherited_from_git","Inherited in canonical from Git base"
"technical/openapi.yaml","canonical","tracked_at_base","machine_contract","inherited_from_git","Inherited in canonical from Git base"
"technical/permissions.csv","canonical","tracked_at_base","machine_contract","inherited_from_git","Inherited in canonical from Git base"
"technical/rate-limits.csv","canonical","tracked_at_base","machine_contract","inherited_from_git","Inherited in canonical from Git base"
"technical/schema.sql","canonical","tracked_at_base","machine_contract","inherited_from_git","Inherited in canonical from Git base"
"technical/sql-parser-report.txt","canonical","tracked_at_base","machine_contract","inherited_from_git","Inherited in canonical from Git base"
"technical/state-catalog.csv","canonical","tracked_at_base","machine_contract","inherited_from_git","Inherited in canonical from Git base"
"technical/state-transitions.csv","canonical","tracked_at_base","machine_contract","inherited_from_git","Inherited in canonical from Git base"
"technical/terminology.csv","canonical","tracked_at_base","machine_contract","inherited_from_git","Inherited in canonical from Git base"
"technical/test-catalog.csv","canonical","tracked_at_base","machine_contract","inherited_from_git","Inherited in canonical from Git base"
"technical/traceability.csv","canonical","tracked_at_base","machine_contract","inherited_from_git","Inherited in canonical from Git base"
"technical/ui-actions.csv","canonical","tracked_at_base","machine_contract","inherited_from_git","Inherited in canonical from Git base"
"tsconfig.base.json","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
"turbo.json","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
".agents/skills/emil-design-eng/SKILL.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/frontend-design/LICENSE.txt","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/frontend-design/SKILL.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/SKILL.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/agents/impeccable_asset_producer.toml","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/agents/impeccable_documenter.toml","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/agents/impeccable_finish_reviewer.toml","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/agents/impeccable_manual_edit_applier.toml","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/agents/openai.yaml","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/adapt.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/adapt.native.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/android.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/animate.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/audit.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/audit.native.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/bolder.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/clarify.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/colorize.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/craft-floor.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/craft.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/critique.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/degraded/asset-producer.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/degraded/documenter.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/degraded/finish-reviewer.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/degraded/manual-edit-applier.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/delight.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/distill.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/doctor.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/document.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/extract.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/harden.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/hooks.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/init.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/ios.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/layout.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/live.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/new-work.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/onboard.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/operate.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/optimize.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/overdrive.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/polish.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/quieter.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/routing.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/shape.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/typeset.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/reference/visualize.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/command-metadata.json","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/concept-seed.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/context-signals.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/context.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/critique-storage.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/detect-csp.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/detect.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/detector/browser/injected/index.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/detector/cli/main.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/detector/design-system.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/detector/detect-antipatterns.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/detector/engines/browser/detect-url.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/detector/engines/visual/screenshot-contrast.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/detector/findings.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/detector/node/file-system.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/detector/profile/profiler.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/detector/registry/antipatterns.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/detector/rules/checks.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/detector/shared/color.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/detector/shared/constants.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/detector/shared/fonts.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/detector/shared/inline-ignores.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/detector/shared/page.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/doctor.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/generate-image.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/hook-admin.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/hook-before-edit.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/hook-lib.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/hook.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/lib/artifact-schema.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/lib/composition-catalog.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/lib/concept-catalog.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/lib/design-parser.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/lib/impeccable-config.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/lib/impeccable-paths.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/lib/is-generated.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/lib/provider.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/lib/staleness-deep.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/lib/staleness-notice.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/lib/staleness.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/lib/surface-briefs.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/lib/target-args.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/lib/target-slug.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/lib/template-extensions.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live-accept.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live-browser-dom.js","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live-browser-session.js","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live-browser.js","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live-commit-manual-edits.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live-complete.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live-copy-edit-agent.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live-discard-manual-edits.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live-inject.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live-insert.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live-manual-edit-evidence.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live-poll.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live-resume.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live-server.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live-status.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live-target.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live-wrap.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live/browser-script-parts.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live/completion.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live/event-validation.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live/generation-preflight.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live/insert-ui.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live/manual-apply.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live/manual-edit-routes.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live/manual-edits-buffer.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live/poll-lanes.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live/session-store.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live/source-lock.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live/source-search.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live/svelte-component.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live/sveltekit-adapter.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live/tanstack-adapter.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live/ui-core.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/live/vocabulary.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/modern-screenshot.umd.js","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/palette.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/pin.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
